"";"session";"unit_session_id.t1";"item_id.t1";"item_name.t1";"answer.t1";"created.t1";"saved.t1";"shown.t1";"shown_relative.t1";"answered.t1";"answered_relative.t1";"displaycount.t1";"display_order.t1";"hidden.t1"
"4691";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124428;"video_trial_intro1";"1";"2018-06-25 18:50:07";"2018-06-25 18:55:01";"2018-06-25 16:51:13";"1599.200000000565";"2018-06-25 16:51:13";"";1;40;0
"4692";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124430;"video_trial";"1";"2018-06-25 18:50:07";"2018-06-25 18:55:01";"2018-06-25 16:51:13";"1599.200000000565";"2018-06-25 16:51:13";"";1;41;0
"4693";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230757;"page_after_trialVid";"";"2018-06-25 18:50:07";"";"";"";"";"";1;42;1
"4694";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124433;"check_test";"1";"2018-06-25 18:55:02";"2018-06-25 18:55:10";"2018-06-25 16:56:09";"2768.700000000536";"2018-06-25 16:56:14";"7231.400000000576";1;43;0
"4695";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124432;"server_endVideoTest";"Mozilla/5.0 (Linux; Android 6.0; A466BG Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]";"2018-06-25 18:55:02";"2018-06-25 18:55:02";"2018-06-25 18:55:02";"";"2018-06-25 18:55:02";"";1;44;0
"4696";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230760;"page_after_trialVid_checktest";"";"2018-06-25 18:55:02";"";"";"";"";"";1;45;1
"4697";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124435;"video_trial_intro2";"";"";"";"";"";"";"";NA;46;1
"4698";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124436;"video_trial2";"";"";"";"";"";"";"";NA;47;1
"4699";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230763;"page_after_trialVid_checktest1";"";"";"";"";"";"";"";NA;48;1
"4700";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124438;"check_test2";"";"";"";"";"";"";"";NA;49;1
"4701";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230765;"page_after_trialVid_checktest2";"";"";"";"";"";"";"";NA;50;1
"4702";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124440;"video_trial_intro3";"";"";"";"";"";"";"";NA;51;1
"4703";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124441;"video_trial3";"";"";"";"";"";"";"";NA;52;1
"4704";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230768;"page_after_trialVid_checktest3";"";"";"";"";"";"";"";NA;53;1
"4705";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124443;"check_test3";"";"";"";"";"";"";"";NA;54;1
"4706";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230770;"page_after_trialVid_checktest4";"";"";"";"";"";"";"";NA;55;1
"4707";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124445;"video_trial_unsuccessful";"";"";"";"";"";"";"";NA;56;1
"4708";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230772;"page_after_trialVid_checktest5";"";"";"";"";"";"";"";NA;57;1
"4709";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124447;"test_image";"1";"2018-06-25 18:55:11";"2018-06-25 18:55:56";"2018-06-25 16:56:18";"2513.600000000224";"2018-06-25 16:56:18";"";1;58;0
"4710";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124449;"gen_impr_test";"2";"2018-06-25 18:55:11";"2018-06-25 18:55:56";"2018-06-25 16:56:18";"2513.600000000224";"2018-06-25 16:56:47";"31383.49999999991";1;59;0
"4711";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357442;"gen_impr_instr";"1";"2018-06-25 18:55:11";"2018-06-25 18:55:56";"2018-06-25 16:56:18";"2513.600000000224";"2018-06-25 16:56:18";"";1;60;0
"4712";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230776;"page_after_trialVid_genImpr";"";"2018-06-25 18:55:11";"";"";"";"";"";1;61;1
"4713";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2227221;"wanda_pic";"1";"2018-06-25 18:55:57";"2018-06-25 18:57:46";"2018-06-25 16:57:03";"1637.799999999515";"2018-06-25 16:57:03";"";1;62;0
"4714";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357445;"test_qual_instr";"This Wanda character seemed to be nosey and vain. She was also pretty stupid if she didn't see what was going on. ";"2018-06-25 18:55:57";"2018-06-25 18:57:46";"2018-06-25 16:57:03";"1637.799999999515";"2018-06-25 16:58:51";"109086.9999999995";1;63;0
"4715";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124448;"test_impr_instr";"1";"2018-06-25 18:55:57";"2018-06-25 18:57:46";"2018-06-25 16:57:03";"1637.799999999515";"2018-06-25 16:57:03";"";1;64;0
"4716";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230779;"page_after_trialVidqual";"";"2018-06-25 18:55:57";"";"";"";"";"";1;65;1
"4717";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124452;"movie_prompt";"1";"2018-06-25 18:57:46";"2018-06-25 18:57:56";"2018-06-25 16:58:53";"1733.400000000074";"2018-06-25 16:58:53";"";1;66;0
"4718";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230781;"page_after_testVid_prompt";"";"2018-06-25 18:57:46";"";"";"";"";"";1;67;1
"4719";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124455;"server_startVideoReal";"Mozilla/5.0 (Linux; Android 6.0; A466BG Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]";"2018-06-25 18:57:56";"2018-06-25 18:57:56";"2018-06-25 18:57:56";"";"2018-06-25 18:57:56";"";1;68;0
"4720";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124454;"prompt_play";"1";"2018-06-25 18:57:56";"2018-06-25 19:00:36";"2018-06-25 16:59:03";"2105.70000000007";"2018-06-25 16:59:03";"";1;69;0
"4721";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124464;"gr9_clip";"";"";"";"";"";"";"";NA;70;1
"4722";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124458;"gr3_clip";"1";"2018-06-25 18:57:56";"2018-06-25 19:00:36";"2018-06-25 16:59:03";"2105.70000000007";"2018-06-25 16:59:03";"";1;71;0
"4723";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124460;"gr5_clip";"";"";"";"";"";"";"";NA;72;1
"4724";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124462;"gr7_clip";"";"";"";"";"";"";"";NA;73;1
"4725";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124456;"gr1_clip";"";"";"";"";"";"";"";NA;74;1
"4726";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124459;"gr4_clip";"";"";"";"";"";"";"";NA;75;1
"4727";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124463;"gr8_clip";"";"";"";"";"";"";"";NA;76;1
"4728";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124457;"gr2_clip";"";"";"";"";"";"";"";NA;77;1
"4729";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124461;"gr6_clip";"";"";"";"";"";"";"";NA;78;1
"4730";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230793;"page_after_testVid";"";"2018-06-25 18:57:56";"";"";"";"";"";1;79;1
"4731";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124466;"server_endVideoReal";"Mozilla/5.0 (Linux; Android 6.0; A466BG Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/177.0.0.57.105;]";"2018-06-25 19:00:36";"2018-06-25 19:00:36";"2018-06-25 19:00:36";"";"2018-06-25 19:00:36";"";1;80;0
"4732";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124467;"seen_before";"1";"2018-06-25 19:00:36";"2018-06-25 19:00:49";"2018-06-25 17:01:44";"2813.299999999799";"2018-06-25 17:01:46";"5518.499999999221";1;81;0
"4733";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124468;"movie_like";"";"2018-06-25 19:00:36";"";"";"";"";"";1;82;1
"4734";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124469;"attention_video";"7";"2018-06-25 19:00:36";"2018-06-25 19:00:49";"2018-06-25 17:01:44";"2813.299999999799";"2018-06-25 17:01:52";"11515.59999999972";1;83;0
"4735";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230798;"page_after_testVidCheckQs";"";"2018-06-25 19:00:36";"";"";"";"";"";1;84;1
"4736";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124471;"gr1_picture";"";"";"";"";"";"";"";NA;85;1
"4737";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124472;"gr2_picture";"";"";"";"";"";"";"";NA;86;1
"4738";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124473;"gr3_picture";"1";"2018-06-25 19:00:50";"2018-06-25 19:01:17";"2018-06-25 17:01:57";"2017.20000000023";"2018-06-25 17:01:57";"";1;87;0
"4739";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124474;"gr4_picture";"";"";"";"";"";"";"";NA;88;1
"4740";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124475;"gr5_picture";"";"";"";"";"";"";"";NA;89;1
"4741";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124476;"gr6_picture";"";"";"";"";"";"";"";NA;90;1
"4742";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124477;"gr7_picture";"";"";"";"";"";"";"";NA;91;1
"4743";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124478;"gr8_picture";"";"";"";"";"";"";"";NA;92;1
"4744";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124479;"gr9_picture";"";"";"";"";"";"";"";NA;93;1
"4745";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124485;"gr6_gen_impr";"";"";"";"";"";"";"";NA;94;1
"4746";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124481;"gr2_gen_impr";"";"";"";"";"";"";"";NA;95;1
"4747";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124483;"gr4_gen_impr";"";"";"";"";"";"";"";NA;96;1
"4748";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124487;"gr8_gen_impr";"";"";"";"";"";"";"";NA;97;1
"4749";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124484;"gr5_gen_impr";"";"";"";"";"";"";"";NA;98;1
"4750";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124480;"gr1_gen_impr";"";"";"";"";"";"";"";NA;99;1
"4751";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124486;"gr7_gen_impr";"";"";"";"";"";"";"";NA;100;1
"4752";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124488;"gr9_gen_impr";"";"";"";"";"";"";"";NA;101;1
"4753";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124482;"gr3_gen_impr";"1";"2018-06-25 19:00:50";"2018-06-25 19:01:17";"2018-06-25 17:01:57";"2017.20000000023";"2018-06-25 17:02:18";"23078.59999999982";1;102;0
"4754";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357485;"gen_impr_instr1";"1";"2018-06-25 19:00:50";"2018-06-25 19:01:17";"2018-06-25 17:01:57";"2017.20000000023";"2018-06-25 17:01:57";"";1;103;0
"4755";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357486;"gen_impr_instr2";"";"";"";"";"";"";"";NA;104;1
"4756";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230817;"page_after_testVid_genImpr";"";"2018-06-25 19:00:50";"";"";"";"";"";1;105;1
"4757";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124506;"gr8_picture2";"";"";"";"";"";"";"";NA;106;1
"4758";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124504;"gr6_picture2";"";"";"";"";"";"";"";NA;107;1
"4759";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124505;"gr7_picture2";"";"";"";"";"";"";"";NA;108;1
"4760";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124502;"gr4_picture2";"";"";"";"";"";"";"";NA;109;1
"4761";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124499;"gr1_picture2";"";"";"";"";"";"";"";NA;110;1
"4762";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124500;"gr2_picture2";"";"";"";"";"";"";"";NA;111;1
"4763";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124501;"gr3_picture2";"1";"2018-06-25 19:01:19";"2018-06-25 19:05:44";"2018-06-25 17:02:26";"3489.600000000792";"2018-06-25 17:02:26";"";1;112;0
"4764";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124503;"gr5_picture2";"";"";"";"";"";"";"";NA;113;1
"4765";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124507;"gr9_picture2";"";"";"";"";"";"";"";NA;114;1
"4766";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124497;"gr9_qual";"";"";"";"";"";"";"";NA;115;1
"4767";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124493;"gr5_qual";"";"";"";"";"";"";"";NA;116;1
"4768";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124489;"gr1_qual";"";"";"";"";"";"";"";NA;117;1
"4769";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124490;"gr2_qual";"";"";"";"";"";"";"";NA;118;1
"4770";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124492;"gr4_qual";"";"";"";"";"";"";"";NA;119;1
"4771";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124494;"gr6_qual";"";"";"";"";"";"";"";NA;120;1
"4772";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124491;"gr3_qual";"Harry left what seemed to be a family member with DS in the middle of nowhere in the freaking rain. He acted like it was some sort of weight off his shoulders as he was driving away. The poor boy left behind was lonely and sad, but for some reason thought his jerk friend/father, Harry, was coming back. I did not like Harry. What kind of person would do something like that to another human? ";"2018-06-25 19:01:19";"2018-06-25 19:05:44";"2018-06-25 17:02:26";"3489.600000000792";"2018-06-25 17:06:49";"266820.9000000006";1;121;0
"4773";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124496;"gr8_qual";"";"";"";"";"";"";"";NA;122;1
"4774";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124495;"gr7_qual";"";"";"";"";"";"";"";NA;123;1
"4775";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357507;"quali_instr2";"";"";"";"";"";"";"";NA;124;1
"4776";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2357506;"quali_instr1";"1";"2018-06-25 19:01:19";"2018-06-25 19:05:44";"2018-06-25 17:02:26";"3489.600000000792";"2018-06-25 17:02:26";"";1;125;0
"4777";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2230836;"page_after_qualit";"";"2018-06-25 19:01:19";"";"";"";"";"";1;126;1
"4778";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170764;"gr1_picture3";"";"";"";"";"";"";"";NA;127;1
"4779";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170765;"gr2_picture3";"";"";"";"";"";"";"";NA;128;1
"4780";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170766;"gr3_picture3";"1";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:06:52";"";1;129;0
"4781";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170767;"gr4_picture3";"";"";"";"";"";"";"";NA;130;1
"4782";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170768;"gr5_picture3";"";"";"";"";"";"";"";NA;131;1
"4783";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170769;"gr6_picture3";"";"";"";"";"";"";"";NA;132;1
"4784";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170770;"gr7_picture3";"";"";"";"";"";"";"";NA;133;1
"4785";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170771;"gr8_picture3";"";"";"";"";"";"";"";NA;134;1
"4786";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2170772;"gr9_picture3";"";"";"";"";"";"";"";NA;135;1
"4787";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124508;"PANAS_intro";"1";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:06:52";"";1;136;0
"4788";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124527;"panas_19";"2";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:08:29";"100123.3000000002";1;137;0
"4789";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124510;"panas_2";"3";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:08:47";"117680.0000000003";1;138;0
"4790";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124520;"panas_12";"2";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:08:44";"115070.1000000008";1;139;0
"4791";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124517;"panas_9";"1";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:09:24";"154591.5000000005";1;140;0
"4792";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124509;"panas_1";"5";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:09:34";"165103.8000000008";1;141;0
"4793";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124521;"panas_13";"1";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:09:45";"176091.8000000002";1;142;0
"4794";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124523;"panas_15";"5";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:09:51";"181815.2";1;143;0
"4795";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124519;"panas_11";"7";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:09:54";"185000.3000000006";1;144;0
"4796";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124525;"panas_17";"4";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:10:28";"218508.6000000001";1;145;0
"4797";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124513;"panas_5";"1";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:10:39";"229858.3000000008";1;146;0
"4798";"U_oxSvGLdsddtE6dnN_DJFyILn7uBw0I8fN7CVFJIFHj9IiOK0tmZGcIje01J35K";2127668;2124528;"panas_20";"4";"2018-06-25 19:05:45";"2018-06-25 19:10:51";"2018-06-25 17:06:52";"2629.60000000021";"2018-06-25 17:10:44";"234553.0000000008";1;147;0
